"Local","Quest","Arquivo","Linha","Tipo","Requisito","Storage","Item","Quantidade","Level","NPC","Teleport","Porta","Lever","ActionId","UniqueId","ConsequenciaAtual","BypassExistente","RequisitoNovo","Proposta","QuestPreservada"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","170","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 19 then","Storage.Quest.U8_2.TheInquisitionQuest.Mission06","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","178","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 20 then","Storage.Quest.U8_2.TheInquisitionQuest.Mission06","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","184","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 21 or player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 22 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","212","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 10 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","221","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 13 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","230","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 22 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","262","D_NPC_ACCESS","if player:removeItem(7874, 1) then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","removeItem(7874","removeItem(7874, 1","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","277","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 16 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","285","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) >= 19 and player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) <= 22 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/henricus","","Server/data-global/npc/henricus.lua","291","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_2.TheInquisitionQuest.Questline) == 23 then","Storage.Quest.U8_2.TheInquisitionQuest.Questline","","","","henricus","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/herbert","","Server/data-global/npc/herbert.lua","62","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_2.TheThievesGuildQuest.Mission06) == 1 then","Storage.Quest.U8_2.TheThievesGuildQuest.Mission06","","","","herbert","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","62","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 3 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","63","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Mission02) < 1 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","73","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 4 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","78","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 29 then","Storage.Quest.U8_0.TheIceIslands.Mission02","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","87","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 31 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","94","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 38 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","107","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 39 and player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Obelisk01) == 5 and player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Obelisk02) == 5 and player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Obelisk03) == 5 and player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Obelisk04) == 5 then","Storage.Quest.U8_0.TheIceIslands.Questline","removeItem(7289","","","hjaern","False","True","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","108","D_NPC_ACCESS","if player:removeItem(7289, 1) then","Storage.Quest.U8_0.TheIceIslands.Questline","removeItem(7289","removeItem(7289, 1","","hjaern","False","True","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","130","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 40 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","133","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 42 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","136","D_NPC_ACCESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 44 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","141","PRESERVE_REWARD_OR_PROGRESS","if player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 41 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","149","PRESERVE_REWARD_OR_PROGRESS","elseif player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 43 then","Storage.Quest.U8_0.TheIceIslands.NorsemanOutfit","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","159","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_0.TheIceIslands.Questline) == 36 then","Storage.Quest.U8_0.TheIceIslands.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","169","D_NPC_ACCESS","if player:getStorageValue(Storage.Quest.U8_1.WhatAFoolishQuest.Questline) == 31 and player:getStorageValue(Storage.Quest.U8_1.WhatAFoolishQuest.CookieDelivery.Hjaern) ~= 1 then","Storage.Quest.U8_1.WhatAFoolishQuest.Questline","","","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Preservado apos revisao: nao comprovado como gate puramente fisico.","Permitir transporte/entrada sem progresso anterior; preservar dialogo e quest.","True"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","189","PRESERVE_REWARD_OR_PROGRESS","if player:removeItem(7290, 5) then","Storage.Quest.U8_0.TheIceIslands.Questline","removeItem(7290","removeItem(7290, 5","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
"Server/data-global/npc/hjaern","","Server/data-global/npc/hjaern.lua","195","PRESERVE_REWARD_OR_PROGRESS","if player:removeItem(7290, 10) then","Storage.Quest.U8_0.TheIceIslands.Questline","removeItem(7290","removeItem(7290, 10","","hjaern","False","False","False","","","Condiciona acesso/progresso; requer revisao contextual.","False","Inalterado.","Preservar: nao e um gate puramente fisico ou envolve reward/mecanica.","False"
